gene_id	pretty_id
lcl|NW_015622505.1_cds_XP_016226904.1_3365	gene-IR01_03049
lcl|NW_015622505.1_cds_XP_016226905.1_3366	gene-IR01_03050
lcl|NW_015622505.1_cds_XP_016226906.1_3367	gene-IR01_03051
lcl|NW_015622505.1_cds_XP_016226909.1_3370	gene-IR01_03052
lcl|NW_015622505.1_cds_XP_016226910.1_3371	gene-IR01_03053
lcl|NW_015622505.1_cds_XP_016226911.1_3372	gene-IR01_03054
lcl|NW_015622505.1_cds_XP_016226912.1_3373	gene-IR01_03055
lcl|NW_015622505.1_cds_XP_016226913.1_3374	gene-IR01_03056
lcl|NW_015622505.1_cds_XP_016226915.1_3375	gene-IR01_03057
lcl|NW_015622505.1_cds_XP_016226914.1_3376	gene-IR01_03058
lcl|NW_015622505.1_cds_XP_016226916.1_3377	gene-IR01_03059
lcl|NW_015622505.1_cds_XP_016226917.1_3378	gene-IR01_03060
lcl|NW_015622505.1_cds_XP_016226918.1_3379	gene-IR01_03061
lcl|NW_015622505.1_cds_XP_016226923.1_3384	gene-IR01_03062
lcl|NW_015622505.1_cds_XP_016226924.1_3385	gene-IR01_03063
lcl|NW_015622505.1_cds_XP_016226926.1_3386	gene-IR01_03064
lcl|NW_015622505.1_cds_XP_016226925.1_3387	gene-IR01_03065
lcl|NW_015622505.1_cds_XP_016226927.1_3388	gene-IR01_03066
lcl|NW_015622505.1_cds_XP_016226928.1_3389	gene-IR01_03067
lcl|NW_015622505.1_cds_XP_016226929.1_3390	gene-IR01_03068
lcl|NW_015622505.1_cds_XP_016226930.1_3391	gene-IR01_03069
lcl|NW_015622505.1_cds_XP_016226932.1_3392	gene-IR01_03070
lcl|NW_015622505.1_cds_XP_016226933.1_3394	gene-IR01_03071
lcl|NW_015622505.1_cds_XP_016226934.1_3395	gene-IR01_03072
lcl|NW_015622505.1_cds_XP_016226935.1_3396	gene-IR01_03073
lcl|NW_015622505.1_cds_XP_016226936.1_3397	gene-IR01_03074
lcl|NW_015622505.1_cds_XP_016226937.1_3398	gene-IR01_03075
lcl|NW_015622505.1_cds_XP_016226941.1_3402	gene-IR01_03076
lcl|NW_015622505.1_cds_XP_016226942.1_3403	gene-IR01_03077
lcl|NW_015622505.1_cds_XP_016226943.1_3404	gene-IR01_03078
lcl|NW_015622505.1_cds_XP_016226944.1_3405	gene-IR01_03079
lcl|NW_015622505.1_cds_XP_016226945.1_3406	gene-IR01_03080
lcl|NW_015622505.1_cds_XP_016226946.1_3407	gene-IR01_03081
lcl|NW_015622505.1_cds_XP_016226947.1_3408	gene-IR01_03082
lcl|NW_015622505.1_cds_XP_016226948.1_3409	gene-IR01_03083
lcl|NW_015622505.1_cds_XP_016226949.1_3410	gene-IR01_03084
lcl|NW_015622505.1_cds_XP_016226950.1_3411	gene-IR01_03085
lcl|NW_015622505.1_cds_XP_016226951.1_3412	gene-IR01_03086
lcl|NW_015622505.1_cds_XP_016226952.1_3413	gene-IR01_03087
lcl|NW_015622505.1_cds_XP_016226953.1_3414	gene-IR01_03088
lcl|NW_015622505.1_cds_XP_016226954.1_3415	gene-IR01_03089
lcl|NW_015622505.1_cds_XP_016226955.1_3416	gene-IR01_03090
lcl|NW_015622505.1_cds_XP_016226956.1_3417	gene-IR01_03091
lcl|NW_015622505.1_cds_XP_016226957.1_3418	gene-IR01_03092
lcl|NW_015622505.1_cds_XP_016226958.1_3419	gene-IR01_03093
lcl|NW_015622505.1_cds_XP_016226959.1_3420	gene-IR01_03094
lcl|NW_015622505.1_cds_XP_016226960.1_3421	gene-IR01_03095
lcl|NW_015622505.1_cds_XP_016226961.1_3422	gene-IR01_03096
lcl|NW_015622505.1_cds_XP_016226962.1_3423	gene-IR01_03097
lcl|NW_015622505.1_cds_XP_016226963.1_3424	gene-IR01_03098
lcl|NW_015622505.1_cds_XP_016226964.1_3425	gene-IR01_03099
lcl|NW_015622505.1_cds_XP_016226965.1_3426	gene-IR01_03100
lcl|NW_015622505.1_cds_XP_016226966.1_3427	gene-IR01_03101
lcl|NW_015622505.1_cds_XP_016226967.1_3428	gene-IR01_03102
lcl|NW_015622505.1_cds_XP_016226968.1_3429	gene-IR01_03103
lcl|NW_015622505.1_cds_XP_016226969.1_3430	gene-IR01_03104
lcl|NW_015622505.1_cds_XP_016226970.1_3431	gene-IR01_03105
lcl|NW_015622505.1_cds_XP_016226971.1_3432	gene-IR01_03106
lcl|NW_015622505.1_cds_XP_016226972.1_3433	gene-IR01_03107
lcl|NW_015622505.1_cds_XP_016226973.1_3434	gene-IR01_03108
lcl|NW_015622505.1_cds_XP_016226974.1_3435	gene-IR01_03109
lcl|NW_015622505.1_cds_XP_016226975.1_3436	gene-IR01_03110
lcl|NW_015622505.1_cds_XP_016226976.1_3437	gene-IR01_03111
lcl|NW_015622505.1_cds_XP_016226978.1_3438	gene-IR01_03112
lcl|NW_015622505.1_cds_XP_016226979.1_3440	gene-IR01_03113
lcl|NW_015622505.1_cds_XP_016226980.1_3441	gene-IR01_03114
lcl|NW_015622505.1_cds_XP_016226983.1_3444	gene-IR01_03115
lcl|NW_015622505.1_cds_XP_016226984.1_3445	gene-IR01_03116
lcl|NW_015622505.1_cds_XP_016226985.1_3446	gene-IR01_03117
lcl|NW_015622505.1_cds_XP_016226986.1_3447	gene-IR01_03118
lcl|NW_015622505.1_cds_XP_016226987.1_3448	gene-IR01_03119
lcl|NW_015622505.1_cds_XP_016226988.1_3449	gene-IR01_03120
lcl|NW_015622505.1_cds_XP_016226989.1_3450	gene-IR01_03121
lcl|NW_015622505.1_cds_XP_016226990.1_3451	gene-IR01_03122
lcl|NW_015622505.1_cds_XP_016226991.1_3452	gene-IR01_03123
lcl|NW_015622505.1_cds_XP_016226992.1_3453	gene-IR01_03124
lcl|NW_015622505.1_cds_XP_016226993.1_3454	gene-IR01_03125
lcl|NW_015622505.1_cds_XP_016226994.1_3455	gene-IR01_03126
lcl|NW_015622505.1_cds_XP_016226996.1_3456	gene-IR01_03127
lcl|NW_015622505.1_cds_XP_016226995.1_3457	gene-IR01_03128
lcl|NW_015622505.1_cds_XP_016226998.1_3459	gene-IR01_03129
lcl|NW_015622505.1_cds_XP_016227000.1_3460	gene-IR01_03130
lcl|NW_015622505.1_cds_XP_016227002.1_3463	gene-IR01_03131
lcl|NW_015622505.1_cds_XP_016227003.1_3464	gene-IR01_03132
lcl|NW_015622505.1_cds_XP_016227004.1_3465	gene-IR01_03133
lcl|NW_015622505.1_cds_XP_016227005.1_3466	gene-IR01_03134
lcl|NW_015622505.1_cds_XP_016227006.1_3467	gene-IR01_03135
lcl|NW_015622505.1_cds_XP_016227007.1_3468	gene-IR01_03136
lcl|NW_015622505.1_cds_XP_016227009.1_3469	gene-IR01_03137
lcl|NW_015622505.1_cds_XP_016227010.1_3471	gene-IR01_03138
lcl|NW_015622505.1_cds_XP_016227011.1_3472	gene-IR01_03139
lcl|NW_015622505.1_cds_XP_016227012.1_3473	gene-IR01_03140
lcl|NW_015622505.1_cds_XP_016227013.1_3474	gene-IR01_03141
lcl|NW_015622505.1_cds_XP_016227014.1_3475	gene-IR01_03142
lcl|NW_015622505.1_cds_XP_016227015.1_3476	gene-IR01_03143
lcl|NW_015622505.1_cds_XP_016227016.1_3477	gene-IR01_03144
lcl|NW_015622505.1_cds_XP_016227017.1_3478	gene-IR01_03145
lcl|NW_015622505.1_cds_XP_016227018.1_3479	gene-IR01_03146
lcl|NW_015622505.1_cds_XP_016227019.1_3480	gene-IR01_03147
lcl|NW_015622505.1_cds_XP_016227020.1_3481	gene-IR01_03148
lcl|NW_015622505.1_cds_XP_016227021.1_3482	gene-IR01_03149
lcl|NW_015622505.1_cds_XP_016227022.1_3483	gene-IR01_03150
lcl|NW_015622505.1_cds_XP_016227023.1_3484	gene-IR01_03151
lcl|NW_015622505.1_cds_XP_016227024.1_3485	gene-IR01_03152
lcl|NW_015622505.1_cds_XP_016227026.1_3486	gene-IR01_03153
lcl|NW_015622505.1_cds_XP_016227027.1_3488	gene-IR01_03154
lcl|NW_015622505.1_cds_XP_016227028.1_3489	gene-IR01_03155
lcl|NW_015622505.1_cds_XP_016227029.1_3490	gene-IR01_03156
lcl|NW_015622505.1_cds_XP_016227030.1_3491	gene-IR01_03157
lcl|NW_015622505.1_cds_XP_016227031.1_3492	gene-IR01_03158
lcl|NW_015622505.1_cds_XP_016227032.1_3493	gene-IR01_03159
lcl|NW_015622505.1_cds_XP_016227033.1_3494	gene-IR01_03160
lcl|NW_015622505.1_cds_XP_016227034.1_3495	gene-IR01_03161
lcl|NW_015622505.1_cds_XP_016227035.1_3496	gene-IR01_03162
lcl|NW_015622505.1_cds_XP_016227036.1_3497	gene-IR01_03163
lcl|NW_015622505.1_cds_XP_016227037.1_3498	gene-IR01_03164
lcl|NW_015622505.1_cds_XP_016227038.1_3499	gene-IR01_03165
lcl|NW_015622505.1_cds_XP_016227039.1_3500	gene-IR01_03166
lcl|NW_015622505.1_cds_XP_016227040.1_3501	gene-IR01_03167
lcl|NW_015622505.1_cds_XP_016227041.1_3502	gene-IR01_03168
lcl|NW_015622505.1_cds_XP_016227042.1_3503	gene-IR01_03169
lcl|NW_015622505.1_cds_XP_016227043.1_3504	gene-IR01_03170
lcl|NW_015622505.1_cds_XP_016227044.1_3505	gene-IR01_03171
lcl|NW_015622505.1_cds_XP_016227045.1_3506	gene-IR01_03172
lcl|NW_015622505.1_cds_XP_016227046.1_3507	gene-IR01_03173
lcl|NW_015622505.1_cds_XP_016227047.1_3508	gene-IR01_03174
lcl|NW_015622505.1_cds_XP_016227048.1_3509	gene-IR01_03175
lcl|NW_015622505.1_cds_XP_016227049.1_3510	gene-IR01_03176
lcl|NW_015622505.1_cds_XP_016227050.1_3511	gene-IR01_03177
lcl|NW_015622505.1_cds_XP_016227051.1_3512	gene-IR01_03178
lcl|NW_015622505.1_cds_XP_016227052.1_3513	gene-IR01_03179
lcl|NW_015622505.1_cds_XP_016227053.1_3514	gene-IR01_03180
lcl|NW_015622505.1_cds_XP_016227054.1_3515	gene-IR01_03181
lcl|NW_015622505.1_cds_XP_016227055.1_3516	gene-IR01_03182
lcl|NW_015622505.1_cds_XP_016227056.1_3517	gene-IR01_03183
lcl|NW_015622505.1_cds_XP_016227057.1_3518	gene-IR01_03184
lcl|NW_015622505.1_cds_XP_016227058.1_3519	gene-IR01_03185
lcl|NW_015622505.1_cds_XP_016227059.1_3520	gene-IR01_03186
lcl|NW_015622505.1_cds_XP_016227060.1_3521	gene-IR01_03187
lcl|NW_015622505.1_cds_XP_016227061.1_3522	gene-IR01_03188
lcl|NW_015622505.1_cds_XP_016227062.1_3523	gene-IR01_03189
lcl|NW_015622505.1_cds_XP_016227063.1_3524	gene-IR01_03190
lcl|NW_015622505.1_cds_XP_016227064.1_3525	gene-IR01_03191
lcl|NW_015622505.1_cds_XP_016227065.1_3526	gene-IR01_03192
lcl|NW_015622505.1_cds_XP_016227066.1_3527	gene-IR01_03193
lcl|NW_015622505.1_cds_XP_016227067.1_3528	gene-IR01_03194
lcl|NW_015622505.1_cds_XP_016227068.1_3529	gene-IR01_03195
lcl|NW_015622505.1_cds_XP_016227070.1_3531	gene-IR01_03196
lcl|NW_015622505.1_cds_XP_016227071.1_3532	gene-IR01_03197
lcl|NW_015622505.1_cds_XP_016227072.1_3533	gene-IR01_03198
lcl|NW_015622505.1_cds_XP_016227073.1_3534	gene-IR01_03199
lcl|NW_015622505.1_cds_XP_016227074.1_3535	gene-IR01_03200
lcl|NW_015622505.1_cds_XP_016227075.1_3536	gene-IR01_03201
lcl|NW_015622505.1_cds_XP_016227078.1_3537	gene-IR01_03202
lcl|NW_015622505.1_cds_XP_016227077.1_3538	gene-IR01_03203
lcl|NW_015622505.1_cds_XP_016227079.1_3540	gene-IR01_03204
lcl|NW_015622505.1_cds_XP_016227080.1_3541	gene-IR01_03205
lcl|NW_015622505.1_cds_XP_016227081.1_3542	gene-IR01_03206
lcl|NW_015622505.1_cds_XP_016227082.1_3543	gene-IR01_03207
lcl|NW_015622505.1_cds_XP_016227083.1_3544	gene-IR01_03208
lcl|NW_015622505.1_cds_XP_016227084.1_3545	gene-IR01_03209
lcl|NW_015622505.1_cds_XP_016227085.1_3546	gene-IR01_03210
lcl|NW_015622505.1_cds_XP_016227086.1_3547	gene-IR01_03211
lcl|NW_015622505.1_cds_XP_016227087.1_3548	gene-IR01_03212
lcl|NW_015622505.1_cds_XP_016227089.1_3549	gene-IR01_03213
lcl|NW_015622505.1_cds_XP_016227090.1_3551	gene-IR01_03214
lcl|NW_015622505.1_cds_XP_016227091.1_3552	gene-IR01_03215
lcl|NW_015622505.1_cds_XP_016227092.1_3553	gene-IR01_03216
lcl|NW_015622505.1_cds_XP_016227093.1_3554	gene-IR01_03217
lcl|NW_015622505.1_cds_XP_016227094.1_3555	gene-IR01_03218
lcl|NW_015622505.1_cds_XP_016227095.1_3556	gene-IR01_03219
lcl|NW_015622505.1_cds_XP_016227096.1_3557	gene-IR01_03220
lcl|NW_015622505.1_cds_XP_016227097.1_3558	gene-IR01_03221
lcl|NW_015622505.1_cds_XP_016227098.1_3559	gene-IR01_03222
lcl|NW_015622505.1_cds_XP_016227099.1_3560	gene-IR01_03223
lcl|NW_015622505.1_cds_XP_016227102.1_3561	gene-IR01_03224
lcl|NW_015622505.1_cds_XP_016227100.1_3562	gene-IR01_03225
lcl|NW_015622505.1_cds_XP_016227101.1_3563	gene-IR01_03226
lcl|NW_015622505.1_cds_XP_016227103.1_3564	gene-IR01_03227
lcl|NW_015622505.1_cds_XP_016227104.1_3565	gene-IR01_03228
lcl|NW_015622505.1_cds_XP_016227105.1_3566	gene-IR01_03229
lcl|NW_015622505.1_cds_XP_016227106.1_3567	gene-IR01_03230
lcl|NW_015622505.1_cds_XP_016227107.1_3568	gene-IR01_03231
lcl|NW_015622505.1_cds_XP_016227109.1_3569	gene-IR01_03232
lcl|NW_015622505.1_cds_XP_016227110.1_3571	gene-IR01_03233
lcl|NW_015622505.1_cds_XP_016227111.1_3572	gene-IR01_03234
lcl|NW_015622505.1_cds_XP_016227112.1_3573	gene-IR01_03235
lcl|NW_015622505.1_cds_XP_016227113.1_3574	gene-IR01_03236
lcl|NW_015622505.1_cds_XP_016227114.1_3575	gene-IR01_03237
lcl|NW_015622505.1_cds_XP_016227115.1_3576	gene-IR01_03238
lcl|NW_015622505.1_cds_XP_016227116.1_3577	gene-IR01_03239
lcl|NW_015622505.1_cds_XP_016227117.1_3578	gene-IR01_03240
lcl|NW_015622505.1_cds_XP_016227118.1_3579	gene-IR01_03241
lcl|NW_015622505.1_cds_XP_016227119.1_3580	gene-IR01_03242
lcl|NW_015622505.1_cds_XP_016227120.1_3581	gene-IR01_03243
lcl|NW_015622505.1_cds_XP_016227121.1_3582	gene-IR01_03244
lcl|NW_015622505.1_cds_XP_016227122.1_3583	gene-IR01_03245
lcl|NW_015622505.1_cds_XP_016227123.1_3584	gene-IR01_03246
lcl|NW_015622505.1_cds_XP_016227124.1_3585	gene-IR01_03247
lcl|NW_015622505.1_cds_XP_016227125.1_3586	gene-IR01_03248
lcl|NW_015622505.1_cds_XP_016227126.1_3587	gene-IR01_03249
lcl|NW_015622505.1_cds_XP_016227127.1_3588	gene-IR01_03250
lcl|NW_015622505.1_cds_XP_016227128.1_3589	gene-IR01_03251
lcl|NW_015622505.1_cds_XP_016227129.1_3590	gene-IR01_03252
lcl|NW_015622505.1_cds_XP_016227130.1_3591	gene-IR01_03253
lcl|NW_015622505.1_cds_XP_016227131.1_3592	gene-IR01_03254
lcl|NW_015622505.1_cds_XP_016227132.1_3593	gene-IR01_03255
lcl|NW_015622505.1_cds_XP_016227134.1_3594	gene-IR01_03256
lcl|NW_015622505.1_cds_XP_016227133.1_3595	gene-IR01_03257
lcl|NW_015622505.1_cds_XP_016227135.1_3596	gene-IR01_03258
lcl|NW_015622505.1_cds_XP_016227137.1_3597	gene-IR01_03259
lcl|NW_015622505.1_cds_XP_016227136.1_3598	gene-IR01_03260
lcl|NW_015622505.1_cds_XP_016227138.1_3599	gene-IR01_03261
lcl|NW_015622505.1_cds_XP_016227139.1_3600	gene-IR01_03262
lcl|NW_015622505.1_cds_XP_016227140.1_3601	gene-IR01_03263
lcl|NW_015622505.1_cds_XP_016227142.1_3602	gene-IR01_03264
lcl|NW_015622505.1_cds_XP_016227143.1_3604	gene-IR01_03265
lcl|NW_015622505.1_cds_XP_016227144.1_3605	gene-IR01_03266
lcl|NW_015622505.1_cds_XP_016227145.1_3606	gene-IR01_03267
lcl|NW_015622505.1_cds_XP_016227146.1_3607	gene-IR01_03268
lcl|NW_015622505.1_cds_XP_016227147.1_3608	gene-IR01_03269
lcl|NW_015622505.1_cds_XP_016227148.1_3609	gene-IR01_03270
lcl|NW_015622505.1_cds_XP_016227149.1_3610	gene-IR01_03271
lcl|NW_015622505.1_cds_XP_016227150.1_3611	gene-IR01_03272
lcl|NW_015622505.1_cds_XP_016227151.1_3612	gene-IR01_03273
lcl|NW_015622505.1_cds_XP_016227152.1_3613	gene-IR01_03274
lcl|NW_015622505.1_cds_XP_016227154.1_3614	gene-IR01_03275
lcl|NW_015622505.1_cds_XP_016227153.1_3615	gene-IR01_03276
lcl|NW_015622505.1_cds_XP_016227155.1_3616	gene-IR01_03277
lcl|NW_015622505.1_cds_XP_016227157.1_3617	gene-IR01_03278
lcl|NW_015622505.1_cds_XP_016227160.1_3620	gene-IR01_03279
lcl|NW_015622505.1_cds_XP_016227159.1_3621	gene-IR01_03280
lcl|NW_015622505.1_cds_XP_016227161.1_3622	gene-IR01_03281
lcl|NW_015622505.1_cds_XP_016227162.1_3623	gene-IR01_03282
lcl|NW_015622505.1_cds_XP_016227163.1_3624	gene-IR01_03283
lcl|NW_015622505.1_cds_XP_016227164.1_3625	gene-IR01_03284
lcl|NW_015622505.1_cds_XP_016227165.1_3626	gene-IR01_03285
lcl|NW_015622505.1_cds_XP_016227166.1_3627	gene-IR01_03286
lcl|NW_015622505.1_cds_XP_016227167.1_3628	gene-IR01_03287
lcl|NW_015622505.1_cds_XP_016227168.1_3629	gene-IR01_03288
lcl|NW_015622505.1_cds_XP_016227169.1_3630	gene-IR01_03289
lcl|NW_015622505.1_cds_XP_016227170.1_3631	gene-IR01_03290
lcl|NW_015622505.1_cds_XP_016227171.1_3632	gene-IR01_03291
lcl|NW_015622505.1_cds_XP_016227172.1_3633	gene-IR01_03292
lcl|NW_015622505.1_cds_XP_016227173.1_3634	gene-IR01_03293
lcl|NW_015622505.1_cds_XP_016227174.1_3635	gene-IR01_03294
lcl|NW_015622505.1_cds_XP_016227175.1_3636	gene-IR01_03295
lcl|NW_015622505.1_cds_XP_016227176.1_3637	gene-IR01_03296
lcl|NW_015622505.1_cds_XP_016227177.1_3638	gene-IR01_03297
lcl|NW_015622505.1_cds_XP_016227178.1_3639	gene-IR01_03298
lcl|NW_015622505.1_cds_XP_016227179.1_3640	gene-IR01_03299
lcl|NW_015622505.1_cds_XP_016227180.1_3641	gene-IR01_03300
lcl|NW_015622505.1_cds_XP_016227181.1_3642	gene-IR01_03301
lcl|NW_015622505.1_cds_XP_016227182.1_3643	gene-IR01_03302
lcl|NW_015622505.1_cds_XP_016227183.1_3644	gene-IR01_03303
lcl|NW_015622505.1_cds_XP_016227184.1_3645	gene-IR01_03304
lcl|NW_015622505.1_cds_XP_016227186.1_3647	gene-IR01_03305
lcl|NW_015622505.1_cds_XP_016227188.1_3649	gene-IR01_03306
lcl|NW_015622505.1_cds_XP_016227189.1_3650	gene-IR01_03307
lcl|NW_015622505.1_cds_XP_016227190.1_3651	gene-IR01_03308
lcl|NW_015622505.1_cds_XP_016227191.1_3652	gene-IR01_03309
lcl|NW_015622505.1_cds_XP_016227192.1_3653	gene-IR01_03310
lcl|NW_015622505.1_cds_XP_016227193.1_3654	gene-IR01_03311
lcl|NW_015622505.1_cds_XP_016227194.1_3655	gene-IR01_03312
lcl|NW_015622505.1_cds_XP_016227195.1_3656	gene-IR01_03313
lcl|NW_015622505.1_cds_XP_016227196.1_3657	gene-IR01_03314
lcl|NW_015622505.1_cds_XP_016227197.1_3658	gene-IR01_03315
lcl|NW_015622505.1_cds_XP_016227198.1_3659	gene-IR01_03316
lcl|NW_015622505.1_cds_XP_016227199.1_3660	gene-IR01_03317
lcl|NW_015622505.1_cds_XP_016227200.1_3661	gene-IR01_03318
lcl|NW_015622505.1_cds_XP_016227201.1_3662	gene-IR01_03319
lcl|NW_015622505.1_cds_XP_016227202.1_3663	gene-IR01_03320
lcl|NW_015622505.1_cds_XP_016227204.1_3664	gene-IR01_03321
lcl|NW_015622505.1_cds_XP_016227203.1_3665	gene-IR01_03322
lcl|NW_015622505.1_cds_XP_016227205.1_3666	gene-IR01_03323
lcl|NW_015622505.1_cds_XP_016227206.1_3667	gene-IR01_03324
lcl|NW_015622505.1_cds_XP_016227207.1_3668	gene-IR01_03325
lcl|NW_015622505.1_cds_XP_016227208.1_3669	gene-IR01_03326
lcl|NW_015622505.1_cds_XP_016227209.1_3670	gene-IR01_03327
lcl|NW_015622505.1_cds_XP_016227210.1_3671	gene-IR01_03328
lcl|NW_015622505.1_cds_XP_016227211.1_3672	gene-IR01_03329
lcl|NW_015622505.1_cds_XP_016227213.1_3673	gene-IR01_03330
lcl|NW_015622505.1_cds_XP_016227215.1_3676	gene-IR01_03331
lcl|NW_015622505.1_cds_XP_016227216.1_3677	gene-IR01_03332
lcl|NW_015622505.1_cds_XP_016227217.1_3678	gene-IR01_03333
lcl|NW_015622505.1_cds_XP_016227218.1_3679	gene-IR01_03334
lcl|NW_015622505.1_cds_XP_016227219.1_3680	gene-IR01_03335
lcl|NW_015622505.1_cds_XP_016227220.1_3681	gene-IR01_03336
lcl|NW_015622505.1_cds_XP_016227221.1_3682	gene-IR01_03337
lcl|NW_015622505.1_cds_XP_016227222.1_3683	gene-IR01_03338
lcl|NW_015622505.1_cds_XP_016227223.1_3684	gene-IR01_03339
lcl|NW_015622505.1_cds_XP_016227224.1_3685	gene-IR01_03340
lcl|NW_015622505.1_cds_XP_016227225.1_3686	gene-IR01_03341
lcl|NW_015622505.1_cds_XP_016227226.1_3687	gene-IR01_03342
lcl|NW_015622505.1_cds_XP_016227227.1_3688	gene-IR01_03343
lcl|NW_015622505.1_cds_XP_016227228.1_3689	gene-IR01_03344
lcl|NW_015622505.1_cds_XP_016227229.1_3690	gene-IR01_03345
lcl|NW_015622505.1_cds_XP_016227231.1_3691	gene-IR01_03346
lcl|NW_015622505.1_cds_XP_016227232.1_3693	gene-IR01_03347
lcl|NW_015622505.1_cds_XP_016227233.1_3694	gene-IR01_03348
lcl|NW_015622505.1_cds_XP_016227234.1_3695	gene-IR01_03349
lcl|NW_015622505.1_cds_XP_016227235.1_3696	gene-IR01_03350
lcl|NW_015622505.1_cds_XP_016227236.1_3697	gene-IR01_03351
lcl|NW_015622505.1_cds_XP_016227237.1_3698	gene-IR01_03352
lcl|NW_015622505.1_cds_XP_016227238.1_3699	gene-IR01_03353
lcl|NW_015622505.1_cds_XP_016227239.1_3700	gene-IR01_03354
lcl|NW_015622505.1_cds_XP_016227240.1_3701	gene-IR01_03355
lcl|NW_015622505.1_cds_XP_016227242.1_3702	gene-IR01_03356
lcl|NW_015622505.1_cds_XP_016227241.1_3703	gene-IR01_03357
lcl|NW_015622505.1_cds_XP_016227243.1_3704	gene-IR01_03358
lcl|NW_015622505.1_cds_XP_016227245.1_3706	gene-IR01_03359
lcl|NW_015622505.1_cds_XP_016227246.1_3707	gene-IR01_03360
lcl|NW_015622505.1_cds_XP_016227248.1_3709	gene-IR01_03361
lcl|NW_015622505.1_cds_XP_016227249.1_3710	gene-IR01_03362
lcl|NW_015622505.1_cds_XP_016227250.1_3711	gene-IR01_03363
lcl|NW_015622505.1_cds_XP_016227251.1_3712	gene-IR01_03364
lcl|NW_015622505.1_cds_XP_016227252.1_3713	gene-IR01_03365
lcl|NW_015622505.1_cds_XP_016227253.1_3714	gene-IR01_03366
lcl|NW_015622505.1_cds_XP_016227254.1_3715	gene-IR01_03367
lcl|NW_015622505.1_cds_XP_016227255.1_3716	gene-IR01_03368
lcl|NW_015622505.1_cds_XP_016227256.1_3717	gene-IR01_03369
lcl|NW_015622505.1_cds_XP_016227257.1_3718	gene-IR01_03370
lcl|NW_015622505.1_cds_XP_016227258.1_3719	gene-IR01_03371
lcl|NW_015622505.1_cds_XP_016227259.1_3720	gene-IR01_03372
lcl|NW_015622505.1_cds_XP_016227260.1_3721	gene-IR01_03373
lcl|NW_015622505.1_cds_XP_016227261.1_3722	gene-IR01_03374
lcl|NW_015622505.1_cds_XP_016227262.1_3723	gene-IR01_03375
lcl|NW_015622505.1_cds_XP_016227263.1_3724	gene-IR01_03376
lcl|NW_015622505.1_cds_XP_016227264.1_3725	gene-IR01_03377
lcl|NW_015622505.1_cds_XP_016227265.1_3726	gene-IR01_03378
lcl|NW_015622505.1_cds_XP_016227266.1_3727	gene-IR01_03379
lcl|NW_015622505.1_cds_XP_016227267.1_3728	gene-IR01_03380
lcl|NW_015622505.1_cds_XP_016227268.1_3729	gene-IR01_03381
lcl|NW_015622505.1_cds_XP_016227269.1_3730	gene-IR01_03382
lcl|NW_015622505.1_cds_XP_016227270.1_3731	gene-IR01_03383
lcl|NW_015622505.1_cds_XP_016227271.1_3732	gene-IR01_03384
lcl|NW_015622505.1_cds_XP_016227272.1_3733	gene-IR01_03385
lcl|NW_015622505.1_cds_XP_016227273.1_3734	gene-IR01_03386
lcl|NW_015622505.1_cds_XP_016227274.1_3735	gene-IR01_03387
lcl|NW_015622505.1_cds_XP_016227275.1_3736	gene-IR01_03388
lcl|NW_015622505.1_cds_XP_016227276.1_3737	gene-IR01_03389
lcl|NW_015622505.1_cds_XP_016227277.1_3738	gene-IR01_03390
lcl|NW_015622505.1_cds_XP_016227278.1_3739	gene-IR01_03391
lcl|NW_015622505.1_cds_XP_016227279.1_3740	gene-IR01_03392
lcl|NW_015622505.1_cds_XP_016227280.1_3741	gene-IR01_03393
lcl|NW_015622505.1_cds_XP_016227281.1_3742	gene-IR01_03394
lcl|NW_015622505.1_cds_XP_016227282.1_3743	gene-IR01_03395
lcl|NW_015622505.1_cds_XP_016227283.1_3744	gene-IR01_03396
lcl|NW_015622505.1_cds_XP_016227284.1_3745	gene-IR01_03397
lcl|NW_015622505.1_cds_XP_016227285.1_3746	gene-IR01_03398
lcl|NW_015622505.1_cds_XP_016227286.1_3747	gene-IR01_03399
lcl|NW_015622505.1_cds_XP_016227288.1_3748	gene-IR01_03400
lcl|NW_015622505.1_cds_XP_016227287.1_3749	gene-IR01_03401
lcl|NW_015622505.1_cds_XP_016227289.1_3750	gene-IR01_03402
lcl|NW_015622505.1_cds_XP_016227290.1_3751	gene-IR01_03403
lcl|NW_015622505.1_cds_XP_016227292.1_3752	gene-IR01_03404
lcl|NW_015622505.1_cds_XP_016227291.1_3753	gene-IR01_03405
lcl|NW_015622505.1_cds_XP_016227293.1_3754	gene-IR01_03406
lcl|NW_015622505.1_cds_XP_016227294.1_3755	gene-IR01_03407
lcl|NW_015622505.1_cds_XP_016227295.1_3756	gene-IR01_03408
lcl|NW_015622505.1_cds_XP_016227296.1_3757	gene-IR01_03409
lcl|NW_015622505.1_cds_XP_016227297.1_3758	gene-IR01_03410
lcl|NW_015622505.1_cds_XP_016227298.1_3759	gene-IR01_03411
lcl|NW_015622505.1_cds_XP_016227299.1_3760	gene-IR01_03412
lcl|NW_015622505.1_cds_XP_016227300.1_3761	gene-IR01_03413
lcl|NW_015622505.1_cds_XP_016227301.1_3762	gene-IR01_03414
lcl|NW_015622505.1_cds_XP_016227302.1_3763	gene-IR01_03415
lcl|NW_015622505.1_cds_XP_016227303.1_3764	gene-IR01_03416
