pretty_id	gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	protein_id.x	ips_ipr	ips_ipr_desc	ips_go	ips_pathway	protein_id.y	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
gene-IR01_01429	lcl|NW_015622504.1_cds_XP_016229273.1_1603	923.520905159944	1.43411827131991	0.313273324241967	4.57784994873111	4.69779467774706e-06	0.000178453560492018	NW_015622504.1_cds_XP_016229273.1_1603					NW_015622504.1_cds_XP_016229273.1_1603	43228.XP_007738655.1	5.52e-179	513	28HI0@1|root,2QPVV@2759|Eukaryota,39SS9@33154|Opisthokonta,3NUJ1@4751|Fungi,3QM7G@4890|Ascomycota,20AV3@147545|Eurotiomycetes,3MR7V@451870|Chaetothyriomycetidae	4751|Fungi	S	Beta-glucosidase (SUN family)	SUN4	GO:0000272,GO:0003674,GO:0003824,GO:0004553,GO:0005488,GO:0005575,GO:0005576,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005759,GO:0005783,GO:0005975,GO:0005976,GO:0006073,GO:0006074,GO:0006076,GO:0006996,GO:0007005,GO:0008150,GO:0008152,GO:0008422,GO:0009056,GO:0009057,GO:0009251,GO:0009277,GO:0009986,GO:0009987,GO:0012505,GO:0015926,GO:0016043,GO:0016052,GO:0016787,GO:0016798,GO:0030246,GO:0030312,GO:0030447,GO:0030448,GO:0031505,GO:0031974,GO:0040007,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044042,GO:0044237,GO:0044238,GO:0044247,GO:0044248,GO:0044260,GO:0044262,GO:0044264,GO:0044275,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0045229,GO:0051273,GO:0051275,GO:0070013,GO:0071554,GO:0071555,GO:0071704,GO:0071840,GO:0071852,GO:0071944,GO:1901575		ko:K01238					ko00000,ko01000				SUN
gene-IR01_01434	lcl|NW_015622504.1_cds_XP_016229278.1_1608	173.92702562989	-1.58200002665248	0.436995452220914	-3.6201750352604	0.000294403790869434	0.00495328582787608	NW_015622504.1_cds_XP_016229278.1_1608					NW_015622504.1_cds_XP_016229278.1_1608	86049.XP_008731115.1	4.51e-187	523	COG5597@1|root,KOG1950@2759|Eukaryota,39TYB@33154|Opisthokonta,3NVI2@4751|Fungi,3QNBA@4890|Ascomycota,20D8V@147545|Eurotiomycetes,3MPNH@451870|Chaetothyriomycetidae	4751|Fungi	H	Glycosyl transferase family 8													Glyco_transf_8
gene-IR01_01435	lcl|NW_015622504.1_cds_XP_016229279.1_1609	339.066382756715	-1.36526040987169	0.327984702922432	-4.16257343012296	3.1468089849112e-05	0.000887727553067381	NW_015622504.1_cds_XP_016229279.1_1609					NW_015622504.1_cds_XP_016229279.1_1609	86049.XP_008731116.1	6.95e-196	548	KOG0762@1|root,KOG0762@2759|Eukaryota,38GHZ@33154|Opisthokonta,3NU5T@4751|Fungi,3QN26@4890|Ascomycota,20BCQ@147545|Eurotiomycetes,3MQPQ@451870|Chaetothyriomycetidae	4751|Fungi	C	Belongs to the mitochondrial carrier (TC 2.A.29) family				ko:K15109	ko04714,map04714				ko00000,ko00001,ko02000	2.A.29.8			Mito_carr
gene-IR01_01469	lcl|NW_015622504.1_cds_XP_016229315.1_1645	361.898437123683	0.992395496551756	0.323978374830834	3.06315351161922	0.0021901767431277	0.0233700881691791	NW_015622504.1_cds_XP_016229315.1_1645					NW_015622504.1_cds_XP_016229315.1_1645	5970.XP_009160817.1	6.3e-78	261	2D2P1@1|root,2SNG2@2759|Eukaryota,3A02Y@33154|Opisthokonta,3P3AU@4751|Fungi,3QQPR@4890|Ascomycota,20AHP@147545|Eurotiomycetes,3MWQT@451870|Chaetothyriomycetidae	4751|Fungi	S	zinc finger													
gene-IR01_01477	lcl|NW_015622504.1_cds_XP_016229323.1_1653	93.2463990009908	-2.03277836913792	0.36816780621847	-5.52133656121924	3.36430660924412e-08	2.90451803931409e-06	NW_015622504.1_cds_XP_016229323.1_1653					NW_015622504.1_cds_XP_016229323.1_1653	43229.XP_007722903.1	4.71e-55	180	COG0454@1|root,2SYW6@2759|Eukaryota,3A9YB@33154|Opisthokonta,3P40X@4751|Fungi,3QW90@4890|Ascomycota,20I9P@147545|Eurotiomycetes,3MWX1@451870|Chaetothyriomycetidae	4751|Fungi	K	Acetyltransferase (GNAT) family													Acetyltransf_1
gene-IR01_01484	lcl|NW_015622504.1_cds_XP_016229331.1_1661	34.6404960102512	1.83565496963269	0.498548168981219	3.68200122644888	0.000231410297260657	0.00412054960559757	NW_015622504.1_cds_XP_016229331.1_1661					NW_015622504.1_cds_XP_016229331.1_1661	86049.XP_008724437.1	0	1025	28N1R@1|root,2QUKR@2759|Eukaryota,39SBW@33154|Opisthokonta,3NZN2@4751|Fungi,3QQ6G@4890|Ascomycota,20DDC@147545|Eurotiomycetes,3MU3D@451870|Chaetothyriomycetidae	4751|Fungi	S	PLD-like domain													PLDc_2
gene-IR01_01505	lcl|NW_015622504.1_cds_XP_016229357.1_1687	8432.62912804483	0.957819560004772	0.265899308974499	3.60218897784586	0.000315548830446819	0.00521662640972719	NW_015622504.1_cds_XP_016229357.1_1687					NW_015622504.1_cds_XP_016229357.1_1687	86049.XP_008724410.1	0	1942	COG0567@1|root,KOG0450@2759|Eukaryota,38FJ2@33154|Opisthokonta,3NV83@4751|Fungi,3QNW7@4890|Ascomycota,20B7S@147545|Eurotiomycetes,3MRC4@451870|Chaetothyriomycetidae	4751|Fungi	G	2-oxoglutarate dehydrogenase, mitochondrial	KGD1	GO:0003674,GO:0003824,GO:0004591,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005759,GO:0005947,GO:0006082,GO:0006091,GO:0006099,GO:0006101,GO:0006103,GO:0008150,GO:0008152,GO:0009060,GO:0009295,GO:0009353,GO:0009987,GO:0015980,GO:0016491,GO:0016624,GO:0016903,GO:0016999,GO:0017144,GO:0019752,GO:0030062,GO:0031974,GO:0032991,GO:0042645,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043436,GO:0043648,GO:0044237,GO:0044238,GO:0044281,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0045239,GO:0045240,GO:0045252,GO:0045333,GO:0051186,GO:0055114,GO:0070013,GO:0071704,GO:0072350,GO:0098798,GO:1902494,GO:1990204,GO:1990234	1.2.4.2	ko:K00164	ko00020,ko00310,ko00380,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00310,map00380,map01100,map01110,map01120,map01130,map01200	M00009,M00011,M00032	R00621,R01933,R01940,R03316,R08549	RC00004,RC00027,RC00627,RC02743,RC02833,RC02883	br01601,ko00000,ko00001,ko00002,ko01000				2-oxogl_dehyd_N,E1_dh,OxoGdeHyase_C,Transket_pyr
gene-IR01_01512	lcl|NW_015622504.1_cds_XP_016229364.1_1694	327.598293405723	-1.79196789383154	0.337396963484246	-5.3111559609967	1.08932055600029e-07	7.82388469927267e-06	NW_015622504.1_cds_XP_016229364.1_1694					NW_015622504.1_cds_XP_016229364.1_1694	1182553.XP_007744641.1	3.13e-176	493	COG1028@1|root,KOG0725@2759|Eukaryota,3A087@33154|Opisthokonta,3NWBV@4751|Fungi,3QMU7@4890|Ascomycota,20GB6@147545|Eurotiomycetes,3MUQM@451870|Chaetothyriomycetidae	4751|Fungi	Q	Tetrahydroxynaphthalene reductase		GO:0003674,GO:0003824,GO:0006725,GO:0008150,GO:0008152,GO:0009058,GO:0009403,GO:0009404,GO:0009987,GO:0016491,GO:0016614,GO:0018130,GO:0019438,GO:0019748,GO:0042469,GO:0043385,GO:0043386,GO:0044237,GO:0044249,GO:0044550,GO:0045460,GO:0045461,GO:0046483,GO:0055114,GO:0071704,GO:1901360,GO:1901362,GO:1901376,GO:1901378,GO:1901576	1.1.1.252	ko:K17739			R02906	RC00802	ko00000,ko01000				adh_short_C2
gene-IR01_01526	lcl|NW_015622504.1_cds_XP_016229378.1_1708	2069.0103635616	1.03338983195238	0.346468839131561	2.98263426674276	0.0028577926780204	0.0284394438090444	NW_015622504.1_cds_XP_016229378.1_1708					NW_015622504.1_cds_XP_016229378.1_1708	1182553.XP_007746335.1	1.99e-292	843	COG5076@1|root,KOG1474@2759|Eukaryota,38EH8@33154|Opisthokonta,3NVXS@4751|Fungi,3QKHB@4890|Ascomycota,20FS6@147545|Eurotiomycetes,3MS3T@451870|Chaetothyriomycetidae	4751|Fungi	K	Bromodomain extra-terminal - transcription regulation	BDF1	GO:0000228,GO:0000785,GO:0000790,GO:0000812,GO:0001047,GO:0001067,GO:0001085,GO:0001091,GO:0001094,GO:0001098,GO:0001099,GO:0001672,GO:0003674,GO:0003676,GO:0003677,GO:0003682,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0006139,GO:0006259,GO:0006281,GO:0006325,GO:0006338,GO:0006351,GO:0006355,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0008134,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009301,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010638,GO:0010639,GO:0010847,GO:0016043,GO:0016070,GO:0016073,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031326,GO:0031445,GO:0031452,GO:0031454,GO:0031491,GO:0031493,GO:0031935,GO:0031938,GO:0031974,GO:0031981,GO:0032774,GO:0032991,GO:0033043,GO:0033044,GO:0033554,GO:0033696,GO:0034641,GO:0034645,GO:0034654,GO:0034660,GO:0034728,GO:0042393,GO:0043044,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043486,GO:0043933,GO:0044087,GO:0044212,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044454,GO:0044464,GO:0044877,GO:0045798,GO:0046483,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0050789,GO:0050794,GO:0050896,GO:0051128,GO:0051129,GO:0051130,GO:0051171,GO:0051252,GO:0051276,GO:0051716,GO:0060255,GO:0060968,GO:0065007,GO:0070013,GO:0070577,GO:0070603,GO:0071704,GO:0071824,GO:0071840,GO:0071944,GO:0080090,GO:0090054,GO:0090304,GO:0097159,GO:0097346,GO:0097659,GO:0098781,GO:0140030,GO:0140033,GO:1900049,GO:1900051,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1902275,GO:1902494,GO:1903506,GO:1904949,GO:1905268,GO:1905269,GO:2000112,GO:2001141,GO:2001251,GO:2001252		ko:K11684					ko00000,ko03036				BET,Bromodomain
gene-IR01_01539	lcl|NW_015622504.1_cds_XP_016229391.1_1721	497.504835557788	-0.953517216962118	0.326256348911469	-2.9226012616872	0.00347120728641118	0.0329440764553452	NW_015622504.1_cds_XP_016229391.1_1721					NW_015622504.1_cds_XP_016229391.1_1721	43229.XP_007726988.1	0	921	COG3751@1|root,KOG3844@2759|Eukaryota,38GJE@33154|Opisthokonta,3NVPI@4751|Fungi,3QKMC@4890|Ascomycota,20FIW@147545|Eurotiomycetes,3MQ1F@451870|Chaetothyriomycetidae	4751|Fungi	B	2OG-Fe(II) oxygenase superfamily	NUA3	GO:0000288,GO:0000956,GO:0003674,GO:0003676,GO:0003723,GO:0003727,GO:0003824,GO:0005488,GO:0005506,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006139,GO:0006259,GO:0006281,GO:0006304,GO:0006307,GO:0006355,GO:0006357,GO:0006401,GO:0006402,GO:0006412,GO:0006415,GO:0006417,GO:0006449,GO:0006464,GO:0006508,GO:0006511,GO:0006518,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008143,GO:0008150,GO:0008152,GO:0008198,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009628,GO:0009889,GO:0009890,GO:0009892,GO:0009893,GO:0009894,GO:0009896,GO:0009966,GO:0009968,GO:0009987,GO:0010467,GO:0010468,GO:0010498,GO:0010556,GO:0010558,GO:0010604,GO:0010605,GO:0010608,GO:0010620,GO:0010629,GO:0010646,GO:0010648,GO:0016043,GO:0016070,GO:0016071,GO:0016491,GO:0016705,GO:0016706,GO:0018126,GO:0018188,GO:0018193,GO:0018208,GO:0019219,GO:0019222,GO:0019439,GO:0019511,GO:0019538,GO:0019941,GO:0022411,GO:0023051,GO:0023057,GO:0030162,GO:0030163,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031329,GO:0031331,GO:0031543,GO:0032268,GO:0032270,GO:0032434,GO:0032436,GO:0032451,GO:0032984,GO:0032991,GO:0033554,GO:0034248,GO:0034641,GO:0034645,GO:0034655,GO:0035510,GO:0035511,GO:0035514,GO:0035516,GO:0036211,GO:0036295,GO:0036296,GO:0036369,GO:0042176,GO:0042221,GO:0043043,GO:0043161,GO:0043167,GO:0043169,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043244,GO:0043392,GO:0043412,GO:0043603,GO:0043604,GO:0043624,GO:0043632,GO:0043933,GO:0044092,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044270,GO:0044271,GO:0044424,GO:0044464,GO:0044728,GO:0045732,GO:0045862,GO:0045892,GO:0045934,GO:0046483,GO:0046700,GO:0046872,GO:0046914,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048585,GO:0050789,GO:0050794,GO:0050896,GO:0051098,GO:0051100,GO:0051101,GO:0051128,GO:0051171,GO:0051172,GO:0051173,GO:0051213,GO:0051246,GO:0051247,GO:0051252,GO:0051253,GO:0051603,GO:0051716,GO:0055093,GO:0055114,GO:0060255,GO:0061136,GO:0065007,GO:0065009,GO:0070482,GO:0070717,GO:0070887,GO:0070988,GO:0070989,GO:0071453,GO:0071455,GO:0071704,GO:0071840,GO:0080090,GO:0080111,GO:0080134,GO:0080135,GO:0090304,GO:0097159,GO:0140096,GO:0140097,GO:1900037,GO:1900038,GO:1901360,GO:1901361,GO:1901363,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901800,GO:1902679,GO:1903050,GO:1903052,GO:1903362,GO:1903364,GO:1903506,GO:1903507,GO:1990904,GO:2000058,GO:2000060,GO:2000112,GO:2000113,GO:2000638,GO:2000639,GO:2001141											2OG-FeII_Oxy_4,Ofd1_CTDD
gene-IR01_01555	lcl|NW_015622504.1_cds_XP_016229408.1_1738	3843.66458114051	-1.18503531095701	0.312248451163821	-3.79516793931279	0.000147543549648783	0.0030608124243887	NW_015622504.1_cds_XP_016229408.1_1738					NW_015622504.1_cds_XP_016229408.1_1738	43229.XP_007719249.1	9.56e-254	706	KOG2504@1|root,KOG2504@2759|Eukaryota,38Z9V@33154|Opisthokonta,3P1EX@4751|Fungi,3QNYD@4890|Ascomycota,20CRM@147545|Eurotiomycetes,3MWQP@451870|Chaetothyriomycetidae	4751|Fungi	G	Major Facilitator Superfamily													MFS_1
gene-IR01_01567	lcl|NW_015622504.1_cds_XP_016229421.1_1751	116.383482368954	2.02391884167209	0.410780952251955	4.9270026533039	8.35006213923632e-07	4.19811653553252e-05	NW_015622504.1_cds_XP_016229421.1_1751					NW_015622504.1_cds_XP_016229421.1_1751	1182553.XP_007742870.1	2.9e-70	244	2D0P6@1|root,2SEVN@2759|Eukaryota,3ABIX@33154|Opisthokonta,3P972@4751|Fungi,3QZEB@4890|Ascomycota,20PSU@147545|Eurotiomycetes,3MXP9@451870|Chaetothyriomycetidae	4751|Fungi															
gene-IR01_01568	lcl|NW_015622504.1_cds_XP_016229422.1_1752	14372.5709438528	0.785117031663251	0.26816552299926	2.9277329273436	0.00341443199343886	0.0325704801874129	NW_015622504.1_cds_XP_016229422.1_1752					NW_015622504.1_cds_XP_016229422.1_1752	5970.XP_009158142.1	1.42e-233	665	28KX1@1|root,2QTDM@2759|Eukaryota,396V3@33154|Opisthokonta,3NXFH@4751|Fungi,3QNAW@4890|Ascomycota,20CAB@147545|Eurotiomycetes,3MVKQ@451870|Chaetothyriomycetidae	4751|Fungi	S	Transcriptional regulator Medusa													
gene-IR01_01571	lcl|NW_015622504.1_cds_XP_016229425.1_1755	334.582908224283	2.3929371909897	0.450135118699704	5.31604198735287	1.06048688816263e-07	7.6813401975644e-06	NW_015622504.1_cds_XP_016229425.1_1755					NW_015622504.1_cds_XP_016229425.1_1755	293227.XP_008713785.1	7.01e-62	193	2F4RT@1|root,2T5RY@2759|Eukaryota,3AQBQ@33154|Opisthokonta,3PDQU@4751|Fungi,3R3RZ@4890|Ascomycota,20IVQ@147545|Eurotiomycetes,3MWW7@451870|Chaetothyriomycetidae	4751|Fungi															
gene-IR01_01575	lcl|NW_015622504.1_cds_XP_016229430.1_1760	239.36212933572	1.00522706657509	0.337842363310731	2.97543225995768	0.00292575959421262	0.0289426704302492	NW_015622504.1_cds_XP_016229430.1_1760					NW_015622504.1_cds_XP_016229430.1_1760	698440.XP_007292422.1	4.55e-107	318	KOG0583@1|root,KOG0583@2759|Eukaryota,39PC6@33154|Opisthokonta,3Q5Q3@4751|Fungi,3RNSH@4890|Ascomycota	4751|Fungi	T	Protein tyrosine kinase													Pkinase
gene-IR01_01580	lcl|NW_015622504.1_cds_XP_016229434.1_1765	45.8425107151911	-4.80206867397582	1.23029584961706	-3.90318204801757	9.49362400412622e-05	0.00216957230917826	NW_015622504.1_cds_XP_016229434.1_1765					NW_015622504.1_cds_XP_016229434.1_1765	86049.XP_008724484.1	3.47e-242	679	KOG2563@1|root,KOG2563@2759|Eukaryota,38GTZ@33154|Opisthokonta,3NYJT@4751|Fungi,3QMTZ@4890|Ascomycota,20BG6@147545|Eurotiomycetes,3MQJ4@451870|Chaetothyriomycetidae	4751|Fungi	S	Major Facilitator Superfamily													MFS_1
gene-IR01_01583	lcl|NW_015622504.1_cds_XP_016229438.1_1768	220.799074733106	1.3117264267916	0.300696202346571	4.36229794907672	1.28703429506747e-05	0.000418261677564322	NW_015622504.1_cds_XP_016229438.1_1768					NW_015622504.1_cds_XP_016229438.1_1768	1182553.XP_007744547.1	0	2475	COG0417@1|root,KOG0968@2759|Eukaryota,3A01E@33154|Opisthokonta,3NW07@4751|Fungi,3QMA4@4890|Ascomycota,20BEK@147545|Eurotiomycetes,3MQWJ@451870|Chaetothyriomycetidae	4751|Fungi	L	DNA polymerase	REV3	GO:0000002,GO:0000228,GO:0000731,GO:0003674,GO:0003676,GO:0003677,GO:0003824,GO:0003887,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005657,GO:0005694,GO:0005737,GO:0005739,GO:0006139,GO:0006259,GO:0006281,GO:0006301,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0007005,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0016035,GO:0016043,GO:0016740,GO:0016772,GO:0016779,GO:0018130,GO:0019438,GO:0019985,GO:0031974,GO:0031981,GO:0032042,GO:0032991,GO:0033554,GO:0034061,GO:0034641,GO:0034645,GO:0034654,GO:0042276,GO:0042575,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043504,GO:0043596,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044444,GO:0044446,GO:0044454,GO:0044464,GO:0046483,GO:0050896,GO:0051716,GO:0061695,GO:0070013,GO:0070987,GO:0071704,GO:0071840,GO:0071897,GO:0090304,GO:0097159,GO:0140097,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1902494,GO:1990234	2.7.7.7	ko:K02350	ko01100,ko01524,ko03460,map01100,map01524,map03460	M00293			ko00000,ko00001,ko00002,ko01000,ko03400				DNA_pol_B,DNA_pol_B_exo1,zf-C4pol
gene-IR01_01598	lcl|NW_015622504.1_cds_XP_016229455.1_1785	2167.95170144697	1.2420067246198	0.385717271665459	3.21999250709472	0.00128193947359061	0.01526362935538	NW_015622504.1_cds_XP_016229455.1_1785					NW_015622504.1_cds_XP_016229455.1_1785	43229.XP_007723033.1	3.04e-138	399	KOG4019@1|root,KOG4019@2759|Eukaryota,38I24@33154|Opisthokonta,3NYK2@4751|Fungi,3QN96@4890|Ascomycota,20EMY@147545|Eurotiomycetes,3MQD1@451870|Chaetothyriomycetidae	4751|Fungi	S	Calcipressin													Calcipressin
gene-IR01_01604	lcl|NW_015622504.1_cds_XP_016229462.1_1792	157.639265798814	-0.765250995402968	0.245914922115369	-3.11185262293256	0.00185917288321586	0.0203983961910731	NW_015622504.1_cds_XP_016229462.1_1792					NW_015622504.1_cds_XP_016229462.1_1792	43229.XP_007723027.1	9.96e-92	270	COG0494@1|root,KOG2839@2759|Eukaryota,3A2J0@33154|Opisthokonta,3P2A9@4751|Fungi,3QV0W@4890|Ascomycota,20GT7@147545|Eurotiomycetes,3MSWD@451870|Chaetothyriomycetidae	4751|Fungi	T	NUDIX domain		GO:0000298,GO:0003674,GO:0003824,GO:0004551,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006066,GO:0006139,GO:0006163,GO:0006195,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008486,GO:0009056,GO:0009058,GO:0009117,GO:0009123,GO:0009125,GO:0009126,GO:0009128,GO:0009150,GO:0009154,GO:0009158,GO:0009161,GO:0009166,GO:0009167,GO:0009169,GO:0009259,GO:0009261,GO:0009987,GO:0015959,GO:0015961,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0018130,GO:0019438,GO:0019439,GO:0019637,GO:0019693,GO:0019751,GO:0034404,GO:0034431,GO:0034432,GO:0034641,GO:0034654,GO:0034655,GO:0043647,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046434,GO:0046483,GO:0046700,GO:0050072,GO:0055086,GO:0071543,GO:0071704,GO:0072521,GO:0072523,GO:1901135,GO:1901136,GO:1901292,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901565,GO:1901575,GO:1901576,GO:1901615,GO:1901906,GO:1901907,GO:1901908,GO:1901909,GO:1901910,GO:1901911	3.6.1.52	ko:K07766					ko00000,ko01000				NUDIX
gene-IR01_01624	lcl|NW_015622504.1_cds_XP_016229485.1_1815	80.2459947633426	-1.19364061894645	0.349984809296577	-3.41054979313391	0.000648320449244091	0.00909884216697741	NW_015622504.1_cds_XP_016229485.1_1815					NW_015622504.1_cds_XP_016229485.1_1815	73501.XP_006665249.1	4.25e-78	245	2CYFY@1|root,2S445@2759|Eukaryota,39J1I@33154|Opisthokonta,3Q3EB@4751|Fungi,3RKFQ@4890|Ascomycota,21QWY@147550|Sordariomycetes,3TU73@5125|Hypocreales	4751|Fungi															
gene-IR01_01627	lcl|NW_015622504.1_cds_XP_016229489.1_1819	91.0820721363567	1.11402407027823	0.390165889909092	2.85525746635053	0.00430019527973991	0.0382453372070104	NW_015622504.1_cds_XP_016229489.1_1819					NW_015622504.1_cds_XP_016229489.1_1819	364733.XP_007787158.1	5.1e-113	330	COG2761@1|root,2SHVE@2759|Eukaryota,39VCQ@33154|Opisthokonta,3NZN9@4751|Fungi,3QSTE@4890|Ascomycota,20RSN@147545|Eurotiomycetes,3MTXT@451870|Chaetothyriomycetidae	4751|Fungi	Q	DSBA-like thioredoxin domain													DSBA
gene-IR01_01633	lcl|NW_015622504.1_cds_XP_016229495.1_1825	168.391582263755	0.867051752253958	0.283499829068027	3.05838544984063	0.0022253313907781	0.0235978999962536	NW_015622504.1_cds_XP_016229495.1_1825					NW_015622504.1_cds_XP_016229495.1_1825	86049.XP_008731918.1	6.68e-133	384	COG0288@1|root,KOG1578@2759|Eukaryota,38BQ7@33154|Opisthokonta,3P2HN@4751|Fungi,3QQFE@4890|Ascomycota,20DN9@147545|Eurotiomycetes,3MSQ9@451870|Chaetothyriomycetidae	4751|Fungi	P	Reversible hydration of carbon dioxide	NCE103	GO:0003674,GO:0003824,GO:0004089,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005739,GO:0005740,GO:0005758,GO:0006730,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0009636,GO:0009987,GO:0010033,GO:0010035,GO:0010037,GO:0016829,GO:0016835,GO:0016836,GO:0031967,GO:0031970,GO:0031974,GO:0031975,GO:0033554,GO:0034599,GO:0035690,GO:0036166,GO:0042221,GO:0042493,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044237,GO:0044281,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0065007,GO:0070013,GO:0070887,GO:0071241,GO:0071244,GO:0072347,GO:0097237,GO:0098754,GO:1900239,GO:1901700,GO:1901701,GO:1990748	4.2.1.1	ko:K01673	ko00910,map00910		R00132,R10092	RC02807	ko00000,ko00001,ko01000				Pro_CA
gene-IR01_01657	lcl|NW_015622504.1_cds_XP_016229524.1_1854	353.931442287492	1.08603098256478	0.291686226328903	3.72328510753944	0.000196647242529035	0.00372874176542355	NW_015622504.1_cds_XP_016229524.1_1854					NW_015622504.1_cds_XP_016229524.1_1854	5970.XP_009161554.1	4.78e-174	494	2E0XJ@1|root,2S8AT@2759|Eukaryota,39TJP@33154|Opisthokonta,3P23J@4751|Fungi,3QS07@4890|Ascomycota,20BI5@147545|Eurotiomycetes,3MT31@451870|Chaetothyriomycetidae	4751|Fungi															
gene-IR01_01675	lcl|NW_015622504.1_cds_XP_016229543.1_1873	44.2334832527193	2.25884561652624	0.449288526070905	5.02760583779021	4.96641389828549e-07	2.66968173513497e-05	NW_015622504.1_cds_XP_016229543.1_1873					NW_015622504.1_cds_XP_016229543.1_1873	430498.S8AY96	3.72e-214	639	2BF7H@1|root,2S16F@2759|Eukaryota,3A1NY@33154|Opisthokonta,3P322@4751|Fungi,3QVDV@4890|Ascomycota	4751|Fungi															HET
gene-IR01_01689	lcl|NW_015622504.1_cds_XP_016229558.1_1888	429.421456298169	-1.80258727216398	0.267274417123582	-6.744331506036	1.53733175718383e-11	2.62791490573004e-09	NW_015622504.1_cds_XP_016229558.1_1888					NW_015622504.1_cds_XP_016229558.1_1888	1182553.XP_007751549.1	1.41e-89	271	KOG4549@1|root,KOG4549@2759|Eukaryota,39WE6@33154|Opisthokonta,3P1GA@4751|Fungi,3QRJD@4890|Ascomycota,20CQ1@147545|Eurotiomycetes,3MWUJ@451870|Chaetothyriomycetidae	4751|Fungi	S	Acid Phosphatase		GO:0003674,GO:0003824,GO:0003993,GO:0004721,GO:0004725,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006464,GO:0006470,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0019538,GO:0030946,GO:0035335,GO:0036211,GO:0042578,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0071704,GO:0140096,GO:1901564	3.1.3.48	ko:K17619					ko00000,ko01000,ko01009				Acid_PPase
